idx,value
2549,3018
2550,313
2551,8008
2552,2083
2553,2586
2554,1562
2555,1408
2556,8351
2557,1912
2558,3995
2559,4635
2560,6102
2561,1764
2562,6012
2563,153
2564,2129
2565,4046
2566,9725
2567,6688
2568,4693
2569,8762
2570,1166
2571,2857
2572,9251
2573,1366
2574,7481
2575,1225
2576,1245
2577,1435
2578,4947
2579,6819
2580,3802
2581,2418
2582,3247
2583,6075
2584,7532
2585,809
2586,932
2587,718
2588,3216
2589,8326
2590,2576
2591,385
2592,7798
2593,4204
2594,4076
2595,8503
2596,2146
2597,8588
2598,1249
2599,3543
2600,9026
2601,3517
2602,2459
2603,141
2604,656
2605,783
2606,3198
2607,4992
2608,2138
2609,380
2610,1831
2611,2628
2612,9056
2613,2240
2614,7652
2615,3665
2616,4302
2617,7098
2618,6614
2619,2323
2620,1516
2621,6420
2622,5254
2623,8131
2624,5554
2625,624
2626,4342
2627,9062
2628,3551
2629,9379
2630,7865
2631,389
2632,6524
2633,2135
2634,7621
2635,8381
2636,6604
2637,955
2638,7336
2639,2503
2640,7719
2641,7053
2642,6761
2643,1675
2644,2024
2645,1739
2646,1808
2647,5824
2648,979
2649,54
2650,4393
2651,2599
2652,4458
2653,3529
2654,8213
2655,1977
2656,9714
2657,953
2658,4594
2659,4974
2660,642
2661,7260
2662,1852
2663,6880
2664,4716
2665,1919
2666,4627
2667,2911
2668,2671
2669,579
2670,6463
2671,4390
2672,892
2673,2631
2674,7793
2675,9054
2676,2215
2677,2268
2678,1996
2679,1282
2680,6801
2681,6757
2682,6132
2683,6914
2684,1988
2685,781
2686,4566
2687,5243
2688,5742
2689,4222
2690,392
2691,6679
2692,6449
2693,5791
2694,9650
2695,818
2696,9018
2697,5886
2698,3693
2699,5741
2700,3169
2701,2142
2702,3003
2703,2198
2704,2448
2705,4002
2706,3528
2707,1623
2708,3416
2709,667
2710,7583
2711,749
2712,592
2713,7854
2714,8704
2715,7308
2716,5552
2717,7562
2718,4352
2719,466
2720,4221
2721,4104
2722,609
2723,5753
2724,8277
2725,2323
2726,4628
2727,289
2728,4430
2729,6155
2730,6652
2731,7870
2732,3913
2733,9157
2734,7381
2735,6685
2736,9997
2737,2693
2738,3109
2739,7372
2740,914
2741,2031
2742,5937
2743,8619
2744,9066
2745,6937
2746,7827
2747,350
2748,2567
2749,8741
2750,75
2751,2164
2752,3625
2753,4446
2754,196
2755,1069
2756,3862
2757,8001
2758,2617
2759,7063
2760,3839
2761,9487
2762,7575
2763,4201
2764,9457
2765,8927
2766,8644
2767,7828
2768,4569
2769,6569
2770,1760
2771,1591
2772,8732
2773,5248
2774,8587
2775,4034
2776,8518
2777,9472
2778,4232
2779,974
2780,4720
2781,5753
2782,8400
2783,3003
2784,9240
2785,969
2786,1882
2787,9865
2788,7980
2789,2225
2790,841
2791,6587
2792,8022
2793,5585
2794,2150
2795,6936
2796,319
2797,7014
2798,5536
2799,4820
2800,9549
2801,1973
2802,5250
2803,5167
2804,6863
2805,3000
2806,8452
2807,9820
2808,5899
2809,1096
2810,260
2811,4181
2812,6901
2813,1051
2814,150
2815,5933
2816,7011
2817,9569
2818,8937
2819,6678
2820,4142
2821,9882
2822,6221
2823,1828
2824,7340
2825,3258
2826,8306
2827,6642
2828,4060
2829,9999
2830,9266
2831,3299
2832,7905
2833,1586
2834,9890
2835,7356
2836,9571
2837,6220
2838,3684
2839,8016
2840,3282
2841,9324
2842,3265
2843,7803
2844,8268
2845,886
2846,3077
2847,4820
2848,8001
2849,8013
2850,6251
2851,9949
2852,1830
2853,7956
2854,2603
2855,9436
2856,7271
2857,1490
2858,2818
2859,1183
2860,1440
2861,2724
2862,2433
2863,8123
2864,3261
2865,3799
2866,2536
2867,1942
2868,7088
2869,4103
2870,6596
2871,9878
2872,9555
2873,1841
2874,1142
2875,8041
2876,9487
2877,1456
2878,166
2879,5510
2880,5628
2881,1478
2882,8184
2883,7108
2884,4794
2885,8920
2886,7998
2887,2506
2888,1183
2889,1136
2890,5774
2891,9559
2892,4722
2893,9357
2894,4565
2895,6131
2896,4360
2897,573
2898,8892
2899,6613
2900,1149
2901,2398
2902,6427
2903,5878
2904,7030
2905,8210
2906,3403
2907,8389
2908,4420
2909,1057
2910,5792
2911,7533
2912,8426
2913,5315
2914,3478
2915,2261
2916,5523
2917,734
2918,2875
2919,8886
2920,2030
2921,3228
2922,5038
2923,8066
2924,7676
2925,4017
2926,4887
2927,7842
2928,9532
2929,2348
2930,2439
2931,817
2932,2227
2933,9580
2934,6577
2935,5704
2936,370
2937,8165
2938,1801
2939,713
2940,3971
2941,3474
2942,8491
2943,7936
2944,7285
2945,1213
2946,3119
2947,6806
2948,2472
2949,3453
2950,1868
2951,4568
2952,3418
2953,3440
2954,1787
2955,5832
2956,2804
2957,153
2958,9550
2959,226
2960,4991
2961,3131
2962,9968
2963,5138
2964,2299
2965,6215
2966,5678
2967,2724
2968,1056
2969,546
2970,6935
2971,9708
2972,5014
2973,6283
2974,2032
2975,1911
2976,3747
2977,9339
2978,4171
2979,4977
2980,8371
2981,7086
2982,3768
2983,5832
2984,8541
2985,2081
2986,3276
2987,3121
2988,1347
2989,2237
2990,8866
2991,538
2992,9306
2993,5411
2994,6048
2995,5760
2996,2075
2997,5591
2998,987
2999,2290
3000,9529
3001,7138
3002,4413
3003,133
3004,387
3005,5315
3006,6038
3007,6634
3008,8941
3009,3430
3010,9776
3011,6605
3012,1914
3013,968
3014,5368
3015,7102
3016,1245
3017,6874
3018,1770
3019,4725
3020,8817
3021,7460
3022,8379
3023,8642
3024,1700
3025,8011
3026,4093
3027,3395
3028,3771
3029,2022
3030,2223
3031,6202
3032,274
3033,1597
3034,1459
3035,2350
3036,2740
3037,195
3038,901
3039,4032
3040,9114
3041,166
3042,856
3043,4353
3044,6071
3045,2692
3046,6546
3047,323
3048,2195
3049,177
3050,1147
3051,6573
3052,1157
3053,2342
3054,9490
3055,1922
3056,8215
3057,9932
3058,8065
3059,9892
3060,5573
3061,6377
3062,3267
3063,1012
3064,2902
3065,7754
3066,3074
3067,2318
3068,5151
3069,6034
3070,5637
3071,6947
3072,8404
3073,3634
3074,6106
3075,3719
3076,7008
3077,8106
3078,5184
3079,1117
3080,2710
3081,1758
3082,4761
3083,9119
3084,1353
3085,8892
3086,8830
3087,6978
3088,5545
3089,4813
3090,2468
3091,4393
3092,4399
3093,5019
3094,461
3095,4185
3096,444
3097,1314
3098,2034
3099,3293
3100,2205
3101,7273
3102,6191
3103,7435
3104,3297
3105,7027
3106,8607
3107,3030
3108,7933
3109,6849
3110,554
3111,8789
3112,9232
3113,3258
3114,348
3115,3956
3116,8355
3117,5678
3118,9960
3119,6858
3120,9972
3121,3703
3122,2349
3123,9947
3124,4211
3125,8097
3126,6007
3127,5167
3128,7211
3129,2620
3130,9961
3131,2435
3132,9989
3133,1072
3134,8202
3135,6766
3136,2634
3137,6480
3138,910
3139,6214
3140,5256
3141,6817
3142,8855
3143,2932
3144,7783
3145,2029
3146,3418
3147,2741
3148,8156
3149,6755
3150,7831
3151,1058
3152,8430
3153,2290
3154,8836
3155,8595
3156,2167
3157,4022
3158,2873
3159,9856
3160,3708
3161,2193
3162,6257
3163,5896
3164,6097
3165,1150
3166,4239
3167,965
3168,8679
3169,2
3170,9951
3171,7263
3172,9655
3173,2468
3174,1519
3175,1280
3176,2276
3177,6222
3178,7261
3179,2728
3180,4412
3181,9972
3182,2627
3183,8291
3184,207
3185,901
3186,833
3187,6279
3188,9700
3189,7760
3190,5417
3191,3362
3192,23
3193,7961
3194,3633
3195,6500
3196,4087
3197,9483
3198,6564
3199,1432
3200,4976
3201,240
3202,2138
3203,1305
3204,7780
3205,975
3206,3066
3207,787
3208,8975
3209,5238
3210,6781
3211,4007
3212,587
3213,1432
3214,3156
3215,9251
3216,4177
3217,2808
3218,6092
3219,1777
3220,8673
3221,6999
3222,9393
3223,15
3224,1364
3225,4187
3226,882
3227,4367
3228,6256
3229,9072
3230,8835
3231,2623
3232,1260
3233,19
3234,2728
3235,5228
3236,549
3237,8845
3238,1553
3239,5923
3240,4800
3241,7580
3242,9120
3243,3961
3244,6112
3245,3800
3246,3459
3247,1083
3248,9866
3249,4853
3250,7374
3251,1160
3252,3528
3253,8756
3254,8553
3255,3357
3256,827
3257,847
3258,4570
3259,2449
3260,1940
3261,6709
3262,4404
3263,4371
3264,6853
3265,6802
3266,3056
3267,7056
3268,4851
3269,5299
3270,8122
3271,2074
3272,6254
3273,3625
3274,7504
3275,3877
3276,9157
3277,5228
3278,8967
3279,4612
3280,1924
3281,2353
3282,6287
3283,8867
3284,9135
3285,2767
3286,5271
3287,6150
3288,8323
3289,2558
3290,4579
3291,9298
3292,907
3293,4673
3294,9085
3295,4026
3296,8961
3297,2694
3298,9467
3299,414
3300,6309
3301,1660
3302,9152
3303,8302
3304,4963
3305,6692
3306,1237
3307,2341
3308,9392
3309,7659
3310,2040
3311,5412
3312,7349
3313,9735
3314,9445
3315,2172
3316,4639
3317,8095
3318,4389
3319,2065
3320,7190
3321,5808
3322,1333
3323,6299
3324,7196
3325,1805
3326,4552
3327,2622
3328,1609
3329,7207
3330,1615
3331,3452
3332,7589
3333,6430
3334,5176
3335,3961
3336,437
3337,1974
3338,165
3339,768
3340,2458
3341,1293
3342,271
3343,5509
3344,5494
3345,6061
3346,9546
3347,1178
3348,5152
3349,9293
3350,2138
3351,2293
3352,346
3353,1724
3354,1334
3355,7666
3356,6353
3357,5201
3358,477
3359,3173
3360,5012
3361,4492
3362,8006
3363,8227
3364,9017
3365,7441
3366,6428
3367,2082
3368,9005
3369,2071
3370,9146
3371,6174
3372,1035
3373,124
3374,9875
3375,6141
3376,3598
3377,571
3378,2597
3379,6053
3380,58
3381,1936
3382,2751
3383,4476
3384,8600
3385,7147
3386,8865
3387,3216
3388,2656
3389,2980
3390,690
3391,5145
3392,3436
3393,3342
3394,9384
3395,1324
3396,3498
3397,6318
3398,4531
3399,6609
3400,419
3401,6990
3402,1883
3403,1175
3404,1002
3405,6397
3406,6764
3407,4998
3408,4023
3409,7146
3410,5151
3411,869
3412,4708
3413,2625
3414,779
3415,9933
3416,5111
3417,2484
3418,4283
3419,2830
3420,3586
3421,4286
3422,417
3423,4449
3424,4567
3425,2724
3426,5339
3427,7693
3428,1600
3429,4637
3430,9110
3431,1774
3432,6782
3433,8612
3434,5393
3435,2915
3436,6976
3437,6155
3438,3779
3439,1751
3440,4247
3441,4306
3442,7071
3443,8690
3444,5960
3445,4520
3446,7078
3447,4736
3448,5393
3449,3856
3450,5725
3451,1987
3452,3663
3453,6520
3454,114
3455,8980
3456,2911
3457,6247
3458,8777
3459,2352
3460,6467
3461,8837
3462,2876
3463,2721
3464,2552
3465,8992
3466,7234
3467,2442
3468,614
3469,3692
3470,687
3471,6983
3472,1335
3473,746
3474,8765
3475,6484
3476,6636
3477,3500
3478,5592
3479,5869
3480,5612
3481,9255
3482,176
3483,8998
3484,8910
3485,6410
3486,1627
3487,316
3488,3626
3489,6622
3490,7610
3491,8684
3492,6139
3493,2543
3494,9309
3495,3810
3496,7303
3497,4827
3498,2745
3499,868
3500,9538
3501,7096
3502,9720
3503,6032
3504,5775
3505,4266
3506,3953
3507,4051
3508,6601
3509,2005
3510,2730
3511,7836
3512,1521
3513,1312
3514,2396
3515,7777
3516,5785
3517,635
3518,2038
3519,7552
3520,6993
3521,5042
3522,1364
3523,136
3524,1231
3525,8706
3526,7745
3527,4153
3528,8500
3529,4684
3530,8875
3531,9369
3532,7341
3533,5480
3534,1734
3535,6217
3536,2103
3537,2844
3538,6900
3539,8488
3540,1687
3541,732
3542,9059
3543,8822
3544,9528
3545,7300
3546,4919
3547,9531
3548,550
3549,5204
3550,1514
3551,696
3552,107
3553,6267
3554,1809
3555,2990
3556,8328
3557,1303
3558,2753
3559,1006
3560,3191
3561,76
3562,2050
3563,7490
3564,9118
3565,3444
3566,2818
3567,3002
3568,8278
3569,9093
3570,7949
3571,2489
3572,925
3573,1401
3574,380
3575,689
3576,2857
3577,202
3578,1899
3579,6603
3580,9902
3581,1612
3582,992
3583,6204
3584,3490
3585,768
3586,9560
3587,1893
3588,7214
3589,2566
3590,3060
3591,6378
3592,6312
3593,1618
3594,3077
3595,2069
3596,4239
3597,2147
3598,7683
3599,6603
3600,1846
3601,5808
3602,5220
3603,9887
3604,5925
3605,6755
3606,1115
3607,2822
3608,2620
3609,3803
3610,5263
3611,8635
3612,7577
3613,7916
3614,5566
3615,5284
3616,7244
3617,5354
3618,5778
3619,3253
3620,4713
3621,2982
3622,4323
3623,1491
3624,686
3625,2871
3626,7772
3627,8315
3628,8038
3629,1005
3630,6274
3631,9220
3632,8237
3633,2115
3634,146
3635,6275
3636,5957
3637,3331
3638,2618
3639,1054
3640,584
3641,3134
3642,4716
3643,3634
3644,3279
3645,7660
3646,8959
3647,2824
3648,9362
3649,5312
3650,2166
3651,2918
3652,3617
3653,2367
3654,9124
3655,4018
3656,5954
3657,9267
3658,8032
3659,7037
3660,4588
3661,3228
3662,9926
3663,1197
3664,5236
3665,5622
3666,7470
3667,8379
3668,7334
3669,5920
3670,4241
3671,2127
3672,2566
3673,9564
3674,1577
3675,9672
3676,8215
3677,8179
3678,2888
3679,8465
3680,188
3681,9499
3682,9276
3683,8496
3684,989
3685,3259
3686,9745
3687,848
3688,2412
3689,877
3690,3528
3691,3569
3692,2233
3693,277
3694,2439
3695,399
3696,8515
3697,274
3698,5248
3699,2993
3700,5104
3701,339
3702,8423
3703,7538
3704,7806
3705,9100
3706,2174
3707,7653
3708,2330
3709,7833
3710,3235
3711,2757
3712,5186
3713,6946
3714,9900
3715,3195
3716,9862
3717,1983
3718,2626
3719,2547
3720,2708
3721,2414
3722,12
3723,7153
3724,9749
3725,4643
3726,9005
3727,8368
3728,6097
3729,7423
3730,2081
3731,2507
3732,282
3733,3428
3734,2835
3735,8000
3736,5128
3737,3463
3738,6147
3739,6849
3740,1537
3741,3239
3742,7271
3743,1005
3744,4939
3745,9630
3746,5679
3747,8591
3748,2004
3749,8662
3750,1133
3751,7205
3752,7378
3753,4301
3754,3781
3755,1556
3756,5719
3757,9836
3758,4513
3759,8633
3760,8360
3761,5828
3762,7112
3763,2147
3764,8158
3765,3050
3766,4848
3767,672
3768,1244
3769,709
3770,6449
3771,3829
3772,1553
3773,4805
3774,7500
3775,9426
3776,7921
3777,3094
3778,6028
3779,3556
3780,687
3781,1670
3782,8332
3783,3821
3784,6542
3785,531
3786,4442
3787,8913
3788,4696
3789,392
3790,6314
3791,1171
3792,3566
3793,4426
3794,5565
3795,7200
3796,9986
3797,8094
3798,451
3799,1929
3800,5217
3801,6301
3802,6575
3803,759
3804,5765
3805,3962
3806,7819
3807,1754
3808,9418
3809,8595
3810,9212
3811,5330
3812,687
3813,4871
3814,1446
3815,3378
3816,5439
3817,808
3818,2147
3819,6962
3820,7201
3821,7408
3822,384
3823,2404
3824,5100
3825,1256
3826,441
3827,4089
3828,8527
3829,8471
3830,8102
3831,7365
3832,1232
3833,8648
3834,8870
3835,8176
3836,4596
3837,399
3838,1819
3839,2638
3840,5375
3841,6493
3842,1269
3843,1218
3844,9980
3845,6994
3846,2932
3847,6078
3848,2734
3849,3939
3850,360
3851,7966
3852,792
3853,1932
3854,2396
3855,742
3856,8698
3857,1767
3858,819
3859,3768
3860,5277
3861,7885
3862,3185
3863,3483
3864,8593
3865,5261
3866,5148
3867,3913
3868,9973
3869,363
3870,20
3871,8711
3872,4087
3873,91
3874,6017
3875,1354
3876,3581
3877,1182
3878,1101
3879,3032
3880,8371
3881,8908
3882,5858
3883,8093
3884,6229
3885,1571
3886,485
3887,8271
3888,7984
3889,1582
3890,6323
3891,5556
3892,6004
3893,2762
3894,8010
3895,9843
3896,4492
3897,1061
3898,4379
3899,8632
3900,4257
3901,2823
3902,2639
3903,5820
3904,4508
3905,4566
3906,8888
3907,1476
3908,2475
3909,8213
3910,6729
3911,5640
3912,5718
3913,6572
3914,3192
3915,807
3916,8546
3917,494
3918,4179
3919,4601
3920,6165
3921,5430
3922,7121
3923,1605
3924,6907
3925,1620
3926,1819
3927,8613
3928,2937
3929,5607
3930,5003
3931,1366
3932,6848
3933,3307
3934,1283
3935,3492
3936,9636
3937,2501
3938,320
3939,150
3940,1918
3941,3276
3942,7521
3943,6214
3944,3263
3945,7963
3946,2995
3947,5172
3948,8741
3949,2820
3950,9935
3951,7483
3952,7107
3953,983
3954,9462
3955,9667
3956,1228
3957,2931
3958,779
3959,2249
3960,1360
3961,1404
3962,4306
3963,1212
3964,8650
3965,5598
3966,24
3967,8777
3968,5897
3969,5585
3970,6835
3971,4314
3972,4830
3973,6429
3974,875
3975,6282
3976,9077
3977,5984
3978,9210
3979,316
3980,6552
3981,1998
3982,3904
3983,6653
3984,4256
3985,552
3986,137
3987,7558
3988,3709
3989,4496
3990,755
3991,4119
3992,4008
3993,4524
3994,122
3995,97
3996,3767
3997,41
3998,4327
3999,6866
4000,9297
4001,1217
4002,5497
4003,2662
4004,9474
4005,7680
4006,1122
4007,3820
4008,9121
4009,6484
4010,3557
4011,3735
4012,8753
4013,9731
4014,1934
4015,6598
4016,1717
4017,2786
4018,3715
4019,3159
4020,9527
4021,9603
4022,1769
4023,2343
4024,8554
4025,9518
4026,3595
4027,1084
4028,7806
4029,9699
4030,7654
4031,7703
4032,3733
4033,1438
4034,6680
4035,7796
4036,4548
4037,9133
4038,1211
4039,4324
4040,4475
4041,1646
4042,3836
4043,2989
4044,5320
4045,5980
4046,1265
4047,9952
4048,409
4049,7580
4050,3611
4051,8252
4052,898
4053,8099
4054,8007
4055,1489
4056,9486
4057,42
4058,6411
4059,6231
4060,648
4061,4197
4062,6560
4063,7680
4064,8220
4065,7392
4066,1306
4067,2379
4068,7482
4069,74
4070,2096
4071,8666
4072,1339
4073,9367
4074,8392
4075,1239
4076,7735
4077,7265
4078,1602
4079,1330
4080,1910
4081,1167
4082,1017
4083,9150
4084,8773
4085,5321
4086,8885
4087,7037
4088,6412
4089,4394
4090,804
4091,4265
4092,8141
4093,1414
4094,5594
4095,2405
4096,1360
4097,398
4098,838
4099,1907
4100,9981
4101,7426
4102,6120
4103,8007
4104,5497
4105,3879
4106,8880
4107,1707
4108,3445
4109,5593
4110,1272
4111,100
4112,146
4113,4418
4114,3205
4115,533
4116,2842
4117,7628
4118,5210
4119,4756
4120,2363
4121,3811
4122,621
4123,1210
4124,2101
4125,255
4126,702
4127,3934
4128,2407
4129,9185
4130,2821
4131,4708
4132,2485
4133,2523
4134,5323
4135,4417
4136,3388
4137,2357
4138,4732
4139,5986
4140,9705
4141,9533
4142,9372
4143,9310
4144,4167
4145,1150
4146,5224
4147,4378
4148,1527
4149,7941
4150,7486
4151,1324
4152,4421
4153,8640
4154,6415
4155,8690
4156,1384
4157,6183
4158,291
4159,6307
4160,202
4161,7120
4162,8110
4163,1942
4164,4169
4165,8798
4166,8674
4167,9185
4168,3806
4169,6617
4170,1461
4171,2965
4172,1436
4173,372
4174,853
4175,2921
4176,8139
4177,7051
4178,8201
4179,1027
4180,4757
4181,4667
4182,377
4183,2638
4184,320
4185,6631
4186,3121
4187,8393
4188,3582
4189,7383
4190,4161
4191,12
4192,7009
4193,2212
4194,5337
4195,5905
4196,179
4197,5170
4198,9300
4199,8352
4200,661
4201,348
4202,658
4203,2666
4204,598
4205,1495
4206,3131
4207,7947
4208,1350
4209,2448
4210,3808
4211,9194
4212,1196
4213,7
4214,1012
4215,6579
4216,149
4217,5712
4218,6219
4219,375
4220,9486
4221,5831
4222,1809
4223,1985
4224,6372
4225,7108
4226,6446
4227,653
4228,5465
4229,4351
4230,25
4231,6100
4232,218
4233,7414
4234,8923
4235,2411
4236,655
4237,6237
4238,7782
4239,9549
4240,5442
4241,7845
4242,1494
4243,6582
4244,8243
4245,4416
4246,678
4247,4705
4248,9116
4249,2916
4250,8965
4251,4756
4252,4161
4253,4526
4254,2426
4255,8379
4256,8026
4257,7401
4258,6694
4259,8610
4260,2644
4261,7311
4262,602
4263,4135
4264,9396
4265,9086
4266,6169
4267,5119
4268,2734
4269,4495
4270,3311
4271,4871
4272,9941
4273,2852
4274,2322
4275,334
4276,4804
4277,2143
4278,4823
4279,562
4280,316
4281,8219
4282,7928
4283,4488
4284,1407
4285,3029
4286,3829
4287,96
4288,1293
4289,7786
4290,1880
4291,568
4292,4140
4293,1576
4294,478
4295,7840
4296,1933
4297,5741
4298,1155
4299,6541
4300,3308
4301,7189
4302,3453
4303,7506
4304,6729
4305,2786
4306,2364
4307,9356
4308,8517
4309,8460
4310,8592
4311,6909
4312,3663
4313,700
4314,2987
4315,891
4316,9296
4317,851
4318,4600
4319,6186
4320,611
4321,368
4322,3885
4323,4615
4324,5577
4325,7394
4326,3261
4327,4582
4328,9451
4329,699
4330,2113
4331,8031
4332,9282
4333,3494
4334,7800
4335,3028
4336,2804
4337,9306
4338,3772
4339,919
4340,8527
4341,4126
4342,9591
4343,185
4344,5259
4345,2383
4346,102
4347,2582
4348,9099
4349,9601
4350,9181
4351,3215
4352,5541
4353,7427
4354,2364
4355,4440
4356,1314
4357,1574
4358,9488
4359,2643
4360,4231
4361,1919
4362,4428
4363,8236
4364,9061
4365,9146
4366,8409
4367,695
4368,287
4369,4241
4370,3707
4371,7895
4372,9946
4373,9230
4374,1287
4375,1584
4376,5257
4377,7166
4378,7474
4379,1007
4380,3594
4381,838
4382,1708
4383,1433
4384,762
4385,7578
4386,3053
4387,3793
4388,5520
4389,1948
4390,3854
4391,590
4392,2601
4393,6465
4394,5723
4395,6940
4396,9792
4397,2602
4398,7031
4399,4514
4400,3649
4401,6834
4402,3712
4403,452
4404,9390
4405,9347
4406,5141
4407,3209
4408,4465
4409,3583
4410,7686
4411,1520
4412,4291
4413,8219
4414,8779
4415,7534
4416,6076
4417,5150
4418,6696
4419,7563
4420,7260
4421,1835
4422,9055
4423,2367
4424,4313
4425,7114
4426,9702
4427,3991
4428,122
4429,8878
4430,6810
4431,9404
4432,8020
4433,8195
4434,4804
4435,4358
4436,4979
4437,1078
4438,6779
4439,1916
4440,3275
4441,7578
4442,5562
4443,1231
4444,9743
4445,8120
4446,8388
4447,200
4448,3633
4449,6342
4450,5654
4451,7935
4452,8172
4453,3883
4454,3643
4455,2206
4456,8703
4457,8514
4458,7845
4459,2069
4460,7434
4461,4013
4462,3355
4463,5039
4464,8110
4465,2380
4466,9614
4467,6517
4468,3568
4469,2047
4470,3216
4471,8241
4472,5502
4473,2504
4474,2007
4475,5622
4476,6166
4477,708
4478,5454
4479,94
4480,3475
4481,1995
4482,62
4483,9924
4484,3096
4485,6230
4486,8635
4487,5251
4488,2994
4489,7184
4490,481
4491,6686
4492,617
4493,5072
4494,6433
4495,4770
4496,984
4497,9783
4498,8550
4499,2825
4500,750
4501,6437
4502,3933
4503,7472
4504,1780
4505,6352
4506,4004
4507,5771
4508,6815
4509,9944
4510,7362
4511,6024
4512,5224
4513,3124
4514,600
4515,6913
4516,8378
4517,8033
4518,9206
4519,5862
4520,6763
4521,9821
4522,5713
4523,8954
4524,1759
4525,4607
4526,5508
4527,6701
4528,9898
4529,6505
4530,2564
4531,8618
4532,8085
4533,1152
4534,8105
4535,5809
4536,7859
4537,4523
4538,777
4539,56
4540,6452
4541,2507
4542,5655
4543,4318
4544,1929
4545,2618
4546,1260
4547,2352
4548,6328
4549,9479
4550,2997
4551,7615
4552,4707
4553,528
4554,4958
4555,2817
4556,5524
4557,1729
4558,4204
4559,7079
4560,6620
4561,4989
4562,1457
4563,8224
4564,6941
4565,6889
4566,6300
4567,4204
4568,7380
4569,4289
4570,3167
4571,2452
4572,5803
4573,7174
4574,6037
4575,7751
4576,685
4577,773
4578,9347
4579,9752
4580,6299
4581,1774
4582,1806
4583,6070
4584,6639
4585,8050
4586,174
4587,5052
4588,1472
4589,3806
4590,3074
4591,2442
4592,1877
4593,616
4594,36
4595,7107
4596,9117
4597,904
4598,1550
4599,58
4600,9103
4601,5865
4602,2557
4603,8070
4604,4333
4605,2672
4606,3909
4607,5549
4608,2014
4609,5292
4610,2709
4611,6528
4612,843
4613,2686
4614,1596
4615,468
4616,266
4617,5771
4618,9403
4619,8033
4620,8970
4621,4767
4622,5133
4623,238
4624,447
4625,6181
4626,9190
4627,3564
4628,687
4629,404
4630,5512
4631,4449
4632,4139
4633,5804
4634,5339
4635,3784
4636,3010
4637,7058
4638,7133
4639,6152
4640,6018
4641,5752
4642,5272
4643,1858
4644,4016
4645,9936
4646,788
4647,2031
4648,107
4649,1714
4650,8461
4651,1433
4652,588
4653,8492
4654,2022
4655,7129
4656,528
4657,810
4658,349
4659,1489
4660,3689
4661,1926
4662,7841
4663,5978
4664,8721
4665,6369
4666,2290
4667,7601
4668,4305
4669,6643
4670,2199
4671,4446
4672,690
4673,1904
4674,8742
4675,6053
4676,1378
4677,572
4678,1968
4679,5664
4680,1337
4681,1312
4682,6474
4683,8829
4684,5932
4685,956
4686,3380
4687,1764
4688,7137
4689,9343
4690,1027
4691,2076
4692,4436
4693,3030
4694,9585
4695,1390
4696,1434
4697,8929
4698,888
4699,7593
4700,9428
4701,5996
4702,5291
4703,72
4704,6374
4705,5373
4706,8134
4707,9489
4708,7224
4709,2665
4710,7415
4711,1024
4712,4253
4713,7404
4714,1420
4715,2787
4716,7811
4717,3624
4718,7471
4719,3703
4720,5946
4721,5725
4722,976
4723,2115
4724,5208
4725,9531
4726,5953
4727,7715
4728,4284
4729,2260
4730,8536
4731,7432
4732,2785
4733,3477
4734,5056
4735,814
4736,8534
4737,726
4738,1777
4739,5374
4740,1820
4741,2544
4742,801
4743,8677
4744,1503
4745,238
4746,747
4747,5317
4748,536
4749,6215
4750,9487
4751,2794
4752,7746
4753,6844
4754,7098
4755,4000
4756,2557
4757,5501
4758,152
4759,131
4760,3328
4761,5313
4762,9335
4763,854
4764,8593
4765,8469
4766,1534
4767,7512
4768,7753
4769,8868
4770,8541
4771,5285
4772,5236
4773,4792
4774,8263
4775,6713
4776,8087
4777,9168
4778,3517
4779,186
4780,9925
4781,7778
4782,9853
4783,7030
4784,147
4785,8691
4786,5771
4787,5722
4788,3466
4789,1573
4790,8478
4791,3028
4792,5277
4793,8912
4794,9007
4795,9964
4796,7036
4797,8613
4798,1693
4799,3615
4800,9737
4801,6414
4802,612
4803,8092
4804,2441
4805,7786
4806,96
4807,1363
4808,2428
4809,6488
4810,2108
4811,9529
4812,528
4813,81
4814,7616
4815,6385
4816,4179
4817,4667
4818,9450
4819,2568
4820,7496
4821,3867
4822,5228
4823,8320
4824,9197
4825,8522
4826,1047
4827,4160
4828,1498
4829,8108
4830,2198
4831,89
4832,2540
4833,6317
4834,3486
4835,8268
4836,3746
4837,3693
4838,1828
4839,6378
4840,7000
4841,9134
4842,1136
4843,5548
4844,2866
4845,8683
4846,4288
4847,53
4848,459
4849,1115
4850,3904
4851,5428
4852,4639
4853,7830
4854,8857
4855,8830
4856,2038
4857,7015
4858,5031
4859,3979
4860,7939
4861,3875
4862,6640
4863,7120
4864,4875
4865,4473
4866,3202
4867,5885
4868,4361
4869,2938
4870,2075
4871,1960
4872,4929
4873,3147
4874,9599
4875,8810
4876,4499
4877,2937
4878,5542
4879,3672
4880,7491
4881,716
4882,980
4883,789
4884,6391
4885,8863
4886,1981
4887,3830
4888,337
4889,7438
4890,8312
4891,4486
4892,9982
4893,9393
4894,8307
4895,8570
4896,2269
4897,1417
4898,6344
4899,1080
4900,2068
4901,4201
4902,222
4903,9220
4904,4464
4905,279
4906,1507
4907,2715
4908,8955
4909,450
4910,3977
4911,4868
4912,3363
4913,3557
4914,1998
4915,7971
4916,5752
4917,8925
4918,6912
4919,7344
4920,8518
4921,4712
4922,1553
4923,4647
4924,5524
4925,1935
4926,1880
4927,289
4928,908
