idx,value
2556,2686
2557,2658
2558,1373
2559,41
2560,7079
2561,3706
2562,861
2563,7118
2564,8906
2565,2155
2566,7177
2567,2369
2568,2113
2569,1451
2570,5434
2571,5828
2572,8547
2573,4610
2574,3005
2575,1619
2576,8413
2577,3786
2578,1332
2579,232
2580,6197
2581,3155
2582,4315
2583,5980
2584,4971
2585,3530
2586,7326
2587,7231
2588,3648
2589,9562
2590,4328
2591,8283
2592,1787
2593,6259
2594,7791
2595,7796
2596,3114
2597,3978
2598,5647
2599,5170
2600,6838
2601,8802
2602,5972
2603,833
2604,5163
2605,1113
2606,8108
2607,5048
2608,8822
2609,1606
2610,2588
2611,8618
2612,6287
2613,3698
2614,8594
2615,5450
2616,4009
2617,964
2618,5147
2619,8850
2620,568
2621,3026
2622,4310
2623,870
2624,8259
2625,6804
2626,1352
2627,8276
2628,8201
2629,1675
2630,8017
2631,8319
2632,6520
2633,338
2634,8303
2635,1244
2636,9820
2637,6708
2638,2273
2639,7196
2640,4742
2641,3886
2642,2399
2643,443
2644,5981
2645,3350
2646,8393
2647,888
2648,1401
2649,1805
2650,2893
2651,9190
2652,4141
2653,6385
2654,9501
2655,5907
2656,3764
2657,7878
2658,2752
2659,2055
2660,9104
2661,949
2662,4295
2663,1679
2664,5919
2665,597
2666,1474
2667,8107
2668,959
2669,426
2670,8293
2671,2340
2672,4915
2673,7051
2674,310
2675,802
2676,9879
2677,5432
2678,9176
2679,253
2680,6992
2681,9164
2682,3260
2683,51
2684,8856
2685,9903
2686,7302
2687,2153
2688,8520
2689,864
2690,1566
2691,5829
2692,5622
2693,9969
2694,9241
2695,3004
2696,2738
2697,194
2698,1831
2699,9511
2700,812
2701,8227
2702,8174
2703,8187
2704,9960
2705,1908
2706,3159
2707,3529
2708,1908
2709,7423
2710,6695
2711,8323
2712,3577
2713,5625
2714,7313
2715,7504
2716,7456
2717,8005
2718,1561
2719,3490
2720,1847
2721,4922
2722,2972
2723,6102
2724,276
2725,8294
2726,5759
2727,2396
2728,9322
2729,290
2730,9621
2731,6744
2732,8170
2733,1303
2734,373
2735,2024
2736,3435
2737,4273
2738,1691
2739,6726
2740,8717
2741,6500
2742,2078
2743,3296
2744,3050
2745,8157
2746,3410
2747,9126
2748,942
2749,7578
2750,879
2751,6148
2752,472
2753,828
2754,2209
2755,2578
2756,9378
2757,716
2758,1505
2759,7848
2760,2654
2761,2588
2762,6852
2763,8133
2764,1777
2765,2239
2766,9795
2767,9026
2768,773
2769,3275
2770,8411
2771,4466
2772,3513
2773,6766
2774,9509
2775,189
2776,251
2777,8735
2778,8281
2779,2926
2780,2409
2781,2438
2782,9230
2783,8713
2784,8532
2785,6063
2786,4581
2787,928
2788,7495
2789,3419
2790,6119
2791,9704
2792,9895
2793,2104
2794,9436
2795,2440
2796,2474
2797,7778
2798,8862
2799,6722
2800,9277
2801,4121
2802,4189
2803,2325
2804,7761
2805,9253
2806,5780
2807,7442
2808,9125
2809,5415
2810,5948
2811,6717
2812,9370
2813,7794
2814,3648
2815,423
2816,7571
2817,5258
2818,6528
2819,6634
2820,5755
2821,9516
2822,153
2823,3428
2824,76
2825,9934
2826,7813
2827,999
2828,3821
2829,7128
2830,5376
2831,528
2832,1964
2833,9795
2834,2731
2835,4615
2836,3948
2837,1921
2838,7972
2839,310
2840,1024
2841,6798
2842,1573
2843,4286
2844,4201
2845,1317
2846,2075
2847,7334
2848,1004
2849,8054
2850,1786
2851,8374
2852,776
2853,9046
2854,8912
2855,9603
2856,4102
2857,2183
2858,3559
2859,43
2860,3169
2861,6426
2862,191
2863,8212
2864,953
2865,3826
2866,6108
2867,7151
2868,5587
2869,9659
2870,9611
2871,1939
2872,243
2873,4795
2874,7610
2875,8152
2876,1997
2877,7607
2878,8905
2879,1696
2880,5191
2881,4633
2882,9692
2883,797
2884,195
2885,4513
2886,8610
2887,6703
2888,1356
2889,1034
2890,5547
2891,2844
2892,1663
2893,5967
2894,6773
2895,9893
2896,3005
2897,8589
2898,919
2899,4487
2900,2749
2901,4282
2902,5138
2903,591
2904,4647
2905,9094
2906,4885
2907,9570
2908,4414
2909,5425
2910,512
2911,7036
2912,62
2913,1262
2914,2412
2915,8358
2916,8215
2917,2582
2918,2985
2919,14
2920,4791
2921,1984
2922,1015
2923,6946
2924,5935
2925,8511
2926,1641
2927,3580
2928,7823
2929,4236
2930,4902
2931,7141
2932,2692
2933,70
2934,6514
2935,6883
2936,579
2937,8232
2938,1517
2939,1301
2940,1366
2941,3226
2942,5258
2943,305
2944,6790
2945,4746
2946,483
2947,5947
2948,4521
2949,1308
2950,6683
2951,5481
2952,7535
2953,3839
2954,7268
2955,3092
2956,9176
2957,5443
2958,2226
2959,2402
2960,4216
2961,4232
2962,3088
2963,2674
2964,301
2965,7160
2966,2145
2967,9319
2968,3488
2969,5752
2970,3994
2971,7609
2972,1018
2973,6394
2974,2414
2975,808
2976,122
2977,5207
2978,8969
2979,5490
2980,2596
2981,6747
2982,6338
2983,4167
2984,2891
2985,417
2986,4443
2987,764
2988,66
2989,609
2990,2410
2991,1837
2992,1168
2993,5352
2994,8877
2995,9078
2996,418
2997,3687
2998,4121
2999,8755
3000,6229
3001,6814
3002,1636
3003,8726
3004,5333
3005,7242
3006,468
3007,2969
3008,4975
3009,3308
3010,1303
3011,2117
3012,4174
3013,3580
3014,5028
3015,9490
3016,3268
3017,4382
3018,1042
3019,3712
3020,1078
3021,324
3022,8056
3023,5253
3024,2302
3025,2148
3026,5733
3027,4152
3028,1675
3029,1947
3030,6513
3031,1166
3032,6299
3033,8818
3034,6595
3035,6387
3036,60
3037,2241
3038,5428
3039,6332
3040,6448
3041,3025
3042,6515
3043,5226
3044,4783
3045,8950
3046,587
3047,9984
3048,4017
3049,8940
3050,2867
3051,1657
3052,8476
3053,6753
3054,4244
3055,8372
3056,3114
3057,2484
3058,2720
3059,1666
3060,959
3061,5629
3062,2608
3063,418
3064,5834
3065,8013
3066,3855
3067,1065
3068,6442
3069,327
3070,1446
3071,2792
3072,8739
3073,1647
3074,3703
3075,185
3076,8208
3077,1393
3078,8990
3079,6539
3080,6827
3081,613
3082,4084
3083,8590
3084,1243
3085,7298
3086,5270
3087,9264
3088,2046
3089,5841
3090,1734
3091,8586
3092,4487
3093,3652
3094,2144
3095,7189
3096,9913
3097,1190
3098,1232
3099,7505
3100,9509
3101,7364
3102,7426
3103,2134
3104,6224
3105,4237
3106,7562
3107,9404
3108,9257
3109,1910
3110,3733
3111,697
3112,1865
3113,3697
3114,1695
3115,1705
3116,460
3117,3518
3118,9110
3119,6659
3120,9407
3121,8402
3122,7503
3123,8921
3124,8427
3125,1864
3126,6840
3127,5584
3128,2721
3129,2918
3130,2142
3131,881
3132,5317
3133,609
3134,5952
3135,6495
3136,5152
3137,1939
3138,2851
3139,2953
3140,9297
3141,8428
3142,1992
3143,3587
3144,100
3145,1334
3146,9995
3147,5232
3148,7158
3149,6670
3150,5724
3151,8867
3152,2920
3153,736
3154,355
3155,5415
3156,1042
3157,1969
3158,2096
3159,9290
3160,5849
3161,9379
3162,65
3163,6177
3164,948
3165,9781
3166,8824
3167,360
3168,4715
3169,6441
3170,9932
3171,714
3172,2417
3173,3035
3174,158
3175,1456
3176,6516
3177,1678
3178,1647
3179,9373
3180,8930
3181,9400
3182,1521
3183,9321
3184,4943
3185,1185
3186,7915
3187,9547
3188,548
3189,9208
3190,2528
3191,9885
3192,1066
3193,8999
3194,9618
3195,1579
3196,1735
3197,8761
3198,2594
3199,1644
3200,5976
3201,5512
3202,1996
3203,8533
3204,9264
3205,7515
3206,1073
3207,1210
3208,4128
3209,8960
3210,7685
3211,294
3212,7160
3213,9590
3214,2123
3215,2108
3216,2476
3217,1407
3218,1709
3219,1535
3220,1722
3221,4676
3222,1968
3223,8527
3224,6475
3225,9050
3226,7175
3227,6773
3228,9577
3229,1123
3230,1959
3231,2306
3232,1872
3233,1928
3234,603
3235,995
3236,1511
3237,7813
3238,2329
3239,1031
3240,4433
3241,725
3242,3668
3243,8435
3244,8719
3245,6512
3246,5139
3247,8134
3248,5464
3249,834
3250,5026
3251,329
3252,3132
3253,9166
3254,6232
3255,7034
3256,5893
3257,4579
3258,3017
3259,185
3260,9087
3261,4605
3262,1901
3263,4961
3264,8282
3265,79
3266,1841
3267,6955
3268,3550
3269,9568
3270,5196
3271,832
3272,798
3273,5060
3274,3524
3275,5742
3276,1503
3277,9133
3278,1858
3279,6189
3280,187
3281,4976
3282,5059
3283,1922
3284,8833
3285,3165
3286,7584
3287,9572
3288,7776
3289,6714
3290,4721
3291,1741
3292,4212
3293,9407
3294,2782
3295,7346
3296,191
3297,3831
3298,166
3299,1239
3300,4636
3301,5349
3302,7395
3303,1805
3304,8464
3305,3365
3306,4013
3307,7357
3308,7202
3309,3349
3310,2782
3311,186
3312,5868
3313,5427
3314,3526
3315,9970
3316,6674
3317,1321
3318,1969
3319,2661
3320,9683
3321,4359
3322,5461
3323,106
3324,4382
3325,7119
3326,5248
3327,9549
3328,8295
3329,1431
3330,5634
3331,4637
3332,3977
3333,7418
3334,1398
3335,8566
3336,5614
3337,7584
3338,1959
3339,5466
3340,1293
3341,9216
3342,7633
3343,9157
3344,3604
3345,6019
3346,3285
3347,7937
3348,5526
3349,7978
3350,7313
3351,711
3352,9350
3353,5266
3354,1247
3355,5447
3356,2821
3357,9031
3358,861
3359,6778
3360,9625
3361,8904
3362,8365
3363,4982
3364,4574
3365,9433
3366,589
3367,2546
3368,2305
3369,206
3370,5322
3371,8219
3372,9211
3373,9255
3374,5345
3375,4486
3376,1898
3377,2198
3378,4487
3379,5254
3380,2518
3381,1641
3382,3529
3383,480
3384,4691
3385,4964
3386,3686
3387,3902
3388,1010
3389,6127
3390,3163
3391,9361
3392,1389
3393,48
3394,1311
3395,6074
3396,451
3397,4746
3398,3105
3399,5835
3400,6000
3401,9798
3402,3822
3403,2505
3404,1249
3405,7376
3406,4072
3407,8212
3408,9431
3409,4422
3410,2883
3411,91
3412,8570
3413,509
3414,1442
3415,3850
3416,2719
3417,6757
3418,1681
3419,5877
3420,4221
3421,781
3422,2148
3423,2745
3424,5436
3425,7513
3426,256
3427,449
3428,9423
3429,9171
3430,3528
3431,5639
3432,8804
3433,8241
3434,3852
3435,3947
3436,7658
3437,9958
3438,5644
3439,6425
3440,1218
3441,1995
3442,2595
3443,2118
3444,5625
3445,2478
3446,9394
3447,587
3448,629
3449,5563
3450,8042
3451,4981
3452,5981
3453,5067
3454,9791
3455,7500
3456,1022
3457,1723
3458,2121
3459,4914
3460,7563
3461,4382
3462,2892
3463,5983
3464,229
3465,2421
3466,6330
3467,2443
3468,5244
3469,302
3470,3879
3471,1403
3472,5220
3473,1995
3474,9502
3475,6976
3476,3883
3477,4069
3478,6643
3479,2812
3480,7483
3481,4080
3482,7336
3483,9094
3484,3611
3485,752
3486,8979
3487,6544
3488,4810
3489,1948
3490,1120
3491,2247
3492,1967
3493,51
3494,4211
3495,7082
3496,1658
3497,8076
3498,5009
3499,3855
3500,1839
3501,338
3502,1808
3503,9475
3504,4037
3505,4816
3506,3388
3507,7345
3508,7338
3509,7033
3510,1659
3511,4996
3512,5289
3513,2779
3514,8035
3515,7600
3516,2686
3517,6533
3518,7354
3519,686
3520,2569
3521,6935
3522,8766
3523,1190
3524,7986
3525,8
3526,6951
3527,3202
3528,7420
3529,1486
3530,4778
3531,5552
3532,764
3533,2761
3534,1679
3535,3161
3536,7676
3537,4161
3538,6869
3539,6336
3540,8235
3541,50
3542,7668
3543,9501
3544,2392
3545,981
3546,371
3547,5850
3548,2575
3549,5265
3550,1771
3551,317
3552,3010
3553,9809
3554,3244
3555,296
3556,7532
3557,9479
3558,7023
3559,2029
3560,3714
3561,9473
3562,7819
3563,6406
3564,1899
3565,8892
3566,9420
3567,9028
3568,8018
3569,1511
3570,9857
3571,6870
3572,2617
3573,425
3574,8805
3575,1037
3576,2848
3577,1317
3578,1248
3579,702
3580,902
3581,6732
3582,2766
3583,6487
3584,6718
3585,1475
3586,7265
3587,8549
3588,774
3589,8920
3590,2322
3591,837
3592,1381
3593,2175
3594,1918
3595,8489
3596,8915
3597,6978
3598,2943
3599,4302
3600,7118
3601,4424
3602,632
3603,2300
3604,7546
3605,3461
3606,8421
3607,2205
3608,9816
3609,8659
3610,2098
3611,7746
3612,9082
3613,3182
3614,2859
3615,2594
3616,4453
3617,3382
3618,9140
3619,9204
3620,1672
3621,177
3622,7194
3623,9248
3624,1436
3625,3040
3626,4922
3627,8145
3628,5437
3629,2195
3630,9376
3631,1325
3632,1673
3633,6543
3634,7538
3635,248
3636,5574
3637,8622
3638,4622
3639,7957
3640,3864
3641,9495
3642,2721
3643,1311
3644,4019
3645,5488
3646,3786
3647,4391
3648,1614
3649,3058
3650,15
3651,4255
3652,4137
3653,332
3654,2430
3655,7543
3656,4000
3657,6058
3658,3046
3659,3221
3660,4416
3661,4951
3662,2295
3663,2026
3664,250
3665,3745
3666,4519
3667,9843
3668,8582
3669,3996
3670,9191
3671,5597
3672,2970
3673,8090
3674,7446
3675,9997
3676,9178
3677,2521
3678,964
3679,5518
3680,2706
3681,5805
3682,6633
3683,4428
3684,9714
3685,9552
3686,6342
3687,1121
3688,2137
3689,8535
3690,2572
3691,7534
3692,9829
3693,1511
3694,1724
3695,6221
3696,4362
3697,760
3698,1120
3699,6180
3700,1170
3701,8440
3702,3128
3703,5852
3704,2515
3705,4787
3706,4503
3707,2835
3708,9047
3709,9010
3710,1791
3711,4735
3712,7944
3713,241
3714,8569
3715,1956
3716,7130
3717,1542
3718,2618
3719,2200
3720,782
3721,5550
3722,8147
3723,3636
3724,1140
3725,6138
3726,2440
3727,1614
3728,7392
3729,5627
3730,4179
3731,3093
3732,4497
3733,9433
3734,3881
3735,732
3736,9758
3737,7706
3738,2189
3739,1435
3740,833
3741,7681
3742,2884
3743,386
3744,6649
3745,1061
3746,5465
3747,5039
3748,1674
3749,3092
3750,2466
3751,3650
3752,5048
3753,3800
3754,8947
3755,1119
3756,7140
3757,8953
3758,129
3759,5492
3760,7365
3761,4162
3762,1673
3763,8684
3764,747
3765,1384
3766,882
3767,1203
3768,9361
3769,8280
3770,1633
3771,7835
3772,6609
3773,7120
3774,7308
3775,4238
3776,8316
3777,738
3778,5328
3779,8917
3780,2426
3781,6229
3782,774
3783,3464
3784,9150
3785,2220
3786,2516
3787,7
3788,9341
3789,5306
3790,5232
3791,264
3792,9713
3793,8262
3794,8875
3795,7026
3796,7594
3797,1164
3798,7243
3799,2282
3800,628
3801,1252
3802,6793
3803,2812
3804,5630
3805,3911
3806,7341
3807,2108
3808,7082
3809,7823
3810,3462
3811,9261
3812,3953
3813,2670
3814,7183
3815,1986
3816,249
3817,1362
3818,4766
3819,7363
3820,281
3821,7479
3822,4638
3823,8994
3824,43
3825,7598
3826,6655
3827,3695
3828,9267
3829,7037
3830,3597
3831,9641
3832,5808
3833,7446
3834,1695
3835,4182
3836,9249
3837,6029
3838,1712
3839,468
3840,1722
3841,5876
3842,9075
3843,8784
3844,1847
3845,9993
3846,2243
3847,4680
3848,4608
3849,1250
3850,8905
3851,6220
3852,4589
3853,1912
3854,1681
3855,8794
3856,3068
3857,7922
3858,8719
3859,3003
3860,8257
3861,9731
3862,8718
3863,8535
3864,6253
3865,9927
3866,4265
3867,2960
3868,8770
3869,1145
3870,1134
3871,3678
3872,1189
3873,7305
3874,367
3875,6167
3876,8261
3877,3773
3878,1259
3879,2129
3880,1436
3881,9061
3882,973
3883,5578
3884,1316
3885,1971
3886,8915
3887,2968
3888,907
3889,5531
3890,1602
3891,765
3892,8074
3893,1367
3894,3367
3895,2110
3896,7954
3897,606
3898,4193
3899,4436
3900,4824
3901,8326
3902,2766
3903,5682
3904,771
3905,5063
3906,2211
3907,1591
3908,835
3909,3746
3910,448
3911,2807
3912,1812
3913,1442
3914,2610
3915,4245
3916,7140
3917,3490
3918,8107
3919,1636
3920,8625
3921,32
3922,207
3923,1534
3924,6022
3925,6528
3926,289
3927,1396
3928,7080
3929,4707
3930,2302
3931,2632
3932,9068
3933,9097
3934,2983
3935,5543
3936,1467
3937,5413
3938,6773
3939,1211
3940,1000
3941,3809
3942,3544
3943,2000
3944,4225
3945,3890
3946,1056
3947,1461
3948,3157
3949,924
3950,240
3951,2805
3952,7622
3953,1577
3954,6736
3955,5831
3956,4894
3957,3958
3958,8674
3959,4242
3960,4438
3961,5231
3962,2247
3963,4773
3964,8645
3965,4684
3966,4611
3967,7446
3968,8918
3969,5164
3970,6286
3971,8218
3972,8445
3973,7553
3974,5196
3975,5653
3976,9035
3977,5211
3978,848
3979,738
3980,8096
3981,1194
3982,5516
3983,9604
3984,9473
3985,862
3986,8988
3987,1214
3988,4042
3989,2098
3990,1396
3991,1920
3992,5477
3993,1257
3994,2214
3995,5123
3996,1723
3997,7703
3998,9689
3999,695
4000,7867
4001,1666
4002,6887
4003,9003
4004,6649
4005,5498
4006,2037
4007,4829
4008,9545
4009,1991
4010,424
4011,4323
4012,5100
4013,915
4014,7814
4015,4745
4016,394
4017,200
4018,7595
4019,8443
4020,1073
4021,6315
4022,6077
4023,2518
4024,5820
4025,2409
4026,7058
4027,9450
4028,5800
4029,464
4030,2241
4031,9714
4032,6003
4033,8353
4034,6470
4035,1463
4036,7349
4037,7861
4038,9914
4039,178
4040,932
4041,6894
4042,7218
4043,3201
4044,2179
4045,863
4046,2998
4047,4364
4048,6778
4049,1374
4050,8789
4051,2552
4052,4620
4053,3369
4054,6791
4055,4779
4056,2964
4057,1623
4058,6163
4059,3953
4060,1090
4061,2209
4062,9971
4063,4047
4064,5653
4065,6433
4066,1300
4067,2230
4068,8841
4069,6249
4070,8354
4071,3002
4072,3011
4073,358
4074,5332
4075,9860
4076,2826
4077,5975
4078,6148
4079,1413
4080,6889
4081,5017
4082,1634
4083,1771
4084,1570
4085,2485
4086,4057
4087,9801
4088,1813
4089,9612
4090,4513
4091,4642
4092,1601
4093,9105
4094,2567
4095,8358
4096,3786
4097,5960
4098,6010
4099,9440
4100,2140
4101,4734
4102,4407
4103,6959
4104,3007
4105,8905
4106,3400
4107,2756
4108,6027
4109,881
4110,8792
4111,6731
4112,6398
4113,5072
4114,8026
4115,4142
4116,5372
4117,2582
4118,379
4119,1030
4120,9142
4121,3167
4122,2692
4123,723
4124,9598
4125,4249
4126,3397
4127,6894
4128,2010
4129,9232
4130,2527
4131,9965
4132,4823
4133,1549
4134,3264
4135,823
4136,5551
4137,6831
4138,1188
4139,7384
4140,2862
4141,2680
4142,1674
4143,9047
4144,5618
4145,3259
4146,9925
4147,8135
4148,7729
4149,6740
4150,4708
4151,9803
4152,4672
4153,2393
4154,4117
4155,141
4156,3905
4157,431
4158,581
4159,7328
4160,2108
4161,161
4162,5610
4163,2180
4164,5489
4165,1852
4166,4869
4167,2955
4168,2684
4169,46
4170,2994
4171,9674
4172,4363
4173,4321
4174,1986
4175,3905
4176,9500
4177,7378
4178,7659
4179,6494
4180,1370
4181,9431
4182,5214
4183,2575
4184,9994
4185,705
4186,9498
4187,5112
4188,8833
4189,7373
4190,5919
4191,1380
4192,4968
4193,3201
4194,5621
4195,430
4196,995
4197,502
4198,5614
4199,2370
4200,2782
4201,3936
4202,4249
4203,2592
4204,888
4205,6758
4206,1672
4207,273
4208,5941
4209,3006
4210,4389
4211,7933
4212,7279
4213,3128
4214,3744
4215,5388
4216,4109
4217,3759
4218,3452
4219,9355
4220,2487
4221,3419
4222,427
4223,6962
4224,4424
4225,7818
4226,8519
4227,3331
4228,6452
4229,9280
4230,1107
4231,5974
4232,2700
4233,5500
4234,449
4235,5075
4236,8288
4237,5102
4238,3589
4239,6703
4240,9173
4241,7334
4242,6105
4243,8203
4244,231
4245,1694
4246,9666
4247,7704
4248,656
4249,1595
4250,5123
4251,7024
4252,3994
4253,7680
4254,4338
4255,6033
4256,6177
4257,2323
4258,328
4259,5467
4260,9069
4261,6900
4262,3404
4263,4717
4264,8399
4265,9515
4266,9922
4267,7563
4268,6201
4269,5857
4270,2575
4271,4098
4272,6371
4273,7026
4274,8864
4275,3487
4276,8795
4277,3154
4278,492
4279,3037
4280,7916
4281,2030
4282,2024
4283,9309
4284,3507
4285,7892
4286,9866
4287,3979
4288,3342
4289,8341
4290,2672
4291,2926
4292,3237
4293,3465
4294,6545
4295,208
4296,478
4297,4068
4298,3828
4299,6463
4300,5292
4301,760
4302,2687
4303,4020
4304,9351
4305,7595
4306,7091
4307,9778
4308,7026
4309,7995
4310,1255
4311,1089
4312,4345
4313,655
4314,1729
4315,6139
4316,6665
4317,8719
4318,140
4319,2998
4320,6437
4321,5271
4322,7239
4323,532
4324,2677
4325,7079
4326,8250
4327,4711
4328,2482
4329,3327
4330,4463
4331,2457
4332,4480
4333,2938
4334,1662
4335,379
4336,1802
4337,632
4338,8040
4339,732
4340,5
4341,3633
4342,3433
4343,8380
4344,3038
4345,9142
4346,184
4347,6178
4348,1205
4349,7290
4350,273
4351,8715
4352,622
4353,5825
4354,1317
4355,1844
4356,2133
4357,4471
4358,991
4359,1770
4360,7058
4361,3700
4362,5883
4363,7727
4364,6477
4365,7983
4366,4754
4367,2208
4368,7588
4369,2737
4370,6265
4371,9813
4372,2139
4373,4412
4374,9419
4375,3784
4376,8963
4377,5244
4378,628
4379,6825
4380,2046
4381,2124
4382,127
4383,3570
4384,162
4385,6027
4386,562
4387,1927
4388,1836
4389,4832
4390,921
4391,1120
4392,1495
4393,5980
4394,512
4395,4890
4396,2253
4397,112
4398,5365
4399,890
4400,7980
4401,3823
4402,7453
4403,6452
4404,5021
4405,6069
4406,1893
4407,2363
4408,4498
4409,1720
4410,4668
4411,9754
4412,8973
4413,4205
4414,4944
4415,658
4416,569
4417,2446
4418,5158
4419,117
4420,8579
4421,8747
4422,638
4423,2083
4424,8792
4425,3198
4426,1910
4427,3602
4428,9334
4429,4308
4430,4414
4431,2931
4432,3355
4433,9881
4434,123
4435,8818
4436,2339
4437,9571
4438,8912
4439,463
4440,4960
4441,7410
4442,6746
4443,7067
4444,1722
4445,5910
4446,7483
4447,2661
4448,8154
4449,7729
4450,6425
4451,3414
4452,7409
4453,6494
4454,264
4455,9097
4456,8286
4457,7235
4458,2629
4459,2255
4460,7968
4461,8643
4462,964
4463,2721
4464,9801
4465,7447
4466,7325
4467,3816
4468,3268
4469,7278
4470,1586
4471,618
4472,2008
4473,4466
4474,1365
4475,677
4476,3820
4477,2077
4478,9719
4479,7377
4480,2173
4481,2300
4482,212
4483,8625
4484,4399
4485,819
4486,8061
4487,1723
4488,9489
4489,4978
4490,6358
4491,744
4492,4964
4493,3654
4494,4369
4495,7005
4496,6973
4497,834
4498,8778
4499,5387
4500,3544
4501,4015
4502,3637
4503,9413
4504,239
4505,49
4506,8629
4507,5696
4508,8124
4509,1709
4510,7310
4511,3263
4512,2060
4513,9896
4514,6269
4515,8528
4516,9412
4517,5858
4518,4279
4519,7408
4520,6552
4521,4931
4522,5151
4523,2166
4524,5386
4525,2340
4526,4892
4527,7647
4528,239
4529,5969
4530,5962
4531,7910
4532,1624
4533,5997
4534,1840
4535,6855
4536,3360
4537,5702
4538,1474
4539,1508
4540,4673
4541,3499
4542,7895
4543,5591
4544,813
4545,7564
4546,1646
4547,7401
4548,5033
4549,2673
4550,1148
4551,418
4552,1036
4553,606
4554,5593
4555,3890
4556,857
4557,9093
4558,2013
4559,8863
4560,2376
4561,3788
4562,1493
4563,32
4564,5292
4565,1904
4566,3882
4567,2538
4568,8017
4569,2442
4570,1204
4571,697
4572,2836
4573,305
4574,2794
4575,3057
4576,9912
4577,5664
4578,3453
4579,8261
4580,5942
4581,9258
4582,7350
4583,5671
4584,9140
4585,1596
4586,2637
4587,4786
4588,5721
4589,5233
4590,4428
4591,2757
4592,9728
4593,5771
4594,819
4595,9136
4596,5051
4597,4577
4598,3901
4599,6708
4600,2730
4601,2900
4602,883
4603,2886
4604,3005
4605,4678
4606,847
4607,8404
4608,7174
4609,2333
4610,2708
4611,92
4612,9538
4613,8836
4614,5244
4615,441
4616,1705
4617,5268
4618,1298
4619,6926
4620,8116
4621,1777
4622,49
4623,9320
4624,7118
4625,2247
4626,3916
4627,1343
4628,734
4629,1015
4630,784
4631,3662
4632,661
4633,7484
4634,3015
4635,900
4636,3827
4637,6099
4638,6270
4639,570
4640,6126
4641,9018
4642,7721
4643,1685
4644,7014
4645,488
4646,1942
4647,2654
4648,9746
4649,7838
4650,4959
4651,2192
4652,2735
4653,6668
4654,3236
4655,2593
4656,1243
4657,1319
4658,7432
4659,7045
4660,4893
4661,6218
4662,7099
4663,3888
4664,7911
4665,9914
4666,9096
4667,4603
4668,4974
4669,5439
4670,3567
4671,2537
4672,6633
4673,6015
4674,4102
4675,6730
4676,585
4677,5757
4678,3772
4679,7055
4680,6152
4681,7762
4682,7070
4683,126
4684,6997
4685,4779
4686,333
4687,41
4688,670
4689,1636
4690,9775
4691,2602
4692,6639
4693,8274
4694,4629
4695,4690
4696,9691
4697,4455
4698,8990
4699,7059
4700,9911
4701,1570
4702,922
4703,7946
4704,1503
4705,8629
4706,4130
4707,1489
4708,3492
4709,5883
4710,7973
4711,3507
4712,1219
4713,7881
4714,1142
4715,7313
4716,2108
4717,5140
4718,1364
4719,4245
4720,6912
4721,692
4722,3258
4723,342
4724,6108
4725,3272
4726,4376
4727,1259
4728,5846
4729,8682
4730,929
4731,2835
4732,358
4733,1988
4734,2968
4735,2789
4736,5415
4737,2707
4738,1844
4739,8195
4740,9998
4741,6267
4742,3771
4743,2532
4744,9882
4745,3275
4746,4590
4747,1841
4748,3068
4749,6482
4750,8338
4751,4608
4752,585
4753,3761
4754,4719
4755,6864
4756,1693
4757,8691
4758,9324
4759,3909
4760,1939
4761,3484
4762,442
4763,8005
4764,9058
4765,3886
4766,6319
4767,3713
4768,458
4769,5713
4770,2422
4771,2280
4772,5392
4773,6467
4774,5142
4775,4232
4776,7254
4777,7870
4778,6592
4779,2230
4780,5902
4781,9994
4782,2477
4783,6721
4784,5248
4785,6659
4786,9367
4787,3042
4788,42
4789,1708
4790,599
4791,5302
4792,7096
4793,291
4794,8655
4795,7375
4796,9780
4797,4151
4798,6808
4799,4183
4800,3359
4801,120
4802,1103
4803,1751
4804,3217
4805,1277
4806,4204
4807,6600
4808,7550
4809,604
4810,7459
4811,9576
4812,9354
4813,2726
4814,1454
4815,7455
4816,3566
4817,8512
4818,2475
4819,178
4820,7130
4821,6426
4822,9618
4823,5991
4824,6157
4825,6617
4826,2298
4827,1722
4828,7316
4829,1063
4830,1180
4831,2784
4832,1023
4833,8942
4834,5959
4835,2282
4836,3578
4837,6881
4838,598
4839,9980
4840,699
4841,2028
4842,7567
4843,5406
4844,4263
4845,6957
4846,6622
4847,2643
4848,1146
4849,4530
4850,7681
4851,1081
4852,4422
4853,3877
4854,1477
4855,8880
4856,5835
4857,4982
4858,2625
4859,6094
4860,249
4861,8135
4862,3697
4863,1522
4864,9458
4865,4046
4866,662
4867,1047
4868,2067
4869,3622
4870,4876
4871,9836
4872,196
4873,4935
4874,2892
4875,9986
4876,4190
4877,1895
4878,9619
4879,9397
4880,2700
4881,465
4882,8691
4883,8366
4884,4405
4885,2021
4886,4952
4887,1992
4888,7482
4889,6752
4890,334
4891,7043
4892,2651
4893,7502
4894,5073
4895,6454
4896,4847
4897,5069
4898,8948
4899,5031
4900,5299
4901,9844
4902,9574
4903,6751
4904,5250
4905,3731
4906,9475
4907,618
4908,9254
4909,3677
4910,231
4911,8253
4912,350
4913,7075
4914,2040
4915,9547
4916,592
4917,8515
4918,3572
4919,8473
4920,9857
4921,1073
4922,2344
4923,4320
4924,7923
4925,3764
4926,6930
4927,1523
4928,782
4929,2197
4930,154
4931,8882
4932,6451
4933,9747
4934,6445
4935,6431
4936,6940
