idx,value
2543,5604
2544,8770
2545,42
2546,6924
2547,1540
2548,1750
2549,8577
2550,9191
2551,35
2552,248
2553,4905
2554,8500
2555,2733
2556,5015
2557,4870
2558,4329
2559,8079
2560,4941
2561,7380
2562,8508
2563,9145
2564,6869
2565,2691
2566,8771
2567,9159
2568,3921
2569,1747
2570,9900
2571,6240
2572,5191
2573,2652
2574,5647
2575,6414
2576,3132
2577,7314
2578,7185
2579,2751
2580,228
2581,7431
2582,42
2583,7195
2584,1448
2585,2081
2586,9721
2587,5880
2588,5161
2589,8845
2590,8582
2591,650
2592,7748
2593,8132
2594,6344
2595,4654
2596,311
2597,5854
2598,4633
2599,5337
2600,1011
2601,724
2602,1766
2603,557
2604,818
2605,5354
2606,8219
2607,7772
2608,7899
2609,1244
2610,15
2611,9696
2612,4579
2613,6232
2614,7276
2615,3769
2616,422
2617,4045
2618,9026
2619,3768
2620,8119
2621,9426
2622,5755
2623,8573
2624,644
2625,2507
2626,6114
2627,6588
2628,9950
2629,1239
2630,2448
2631,2997
2632,3767
2633,8525
2634,5847
2635,7700
2636,3565
2637,2217
2638,675
2639,678
2640,7638
2641,4625
2642,1390
2643,941
2644,3900
2645,1420
2646,4227
2647,5173
2648,4651
2649,2085
2650,5653
2651,3480
2652,1912
2653,7341
2654,2929
2655,5407
2656,2213
2657,7407
2658,4672
2659,8731
2660,2626
2661,984
2662,7394
2663,963
2664,1142
2665,2023
2666,1416
2667,9118
2668,5583
2669,3281
2670,16
2671,179
2672,6022
2673,4631
2674,4582
2675,8255
2676,5542
2677,1900
2678,6217
2679,6407
2680,9022
2681,2498
2682,6140
2683,5295
2684,4517
2685,4709
2686,862
2687,4298
2688,6750
2689,6442
2690,7244
2691,3602
2692,6204
2693,2457
2694,9397
2695,8715
2696,3960
2697,6936
2698,7807
2699,4995
2700,1744
2701,1050
2702,3528
2703,7517
2704,4130
2705,7913
2706,6767
2707,2142
2708,5114
2709,2431
2710,5012
2711,3127
2712,296
2713,9355
2714,2622
2715,9300
2716,3238
2717,8882
2718,6763
2719,7972
2720,4888
2721,7604
2722,4653
2723,5227
2724,9572
2725,1648
2726,2067
2727,2548
2728,452
2729,3994
2730,7189
2731,4251
2732,6250
2733,2189
2734,6645
2735,7978
2736,451
2737,9964
2738,9650
2739,146
2740,4783
2741,1309
2742,1598
2743,572
2744,8176
2745,8344
2746,7298
2747,3248
2748,6402
2749,3068
2750,9825
2751,2582
2752,7434
2753,1123
2754,7787
2755,3596
2756,5409
2757,2551
2758,995
2759,6647
2760,3491
2761,2773
2762,4562
2763,4541
2764,8786
2765,4753
2766,6781
2767,7507
2768,8113
2769,6826
2770,533
2771,242
2772,4974
2773,7151
2774,638
2775,1871
2776,1471
2777,162
2778,7970
2779,1931
2780,7825
2781,8476
2782,1222
2783,6632
2784,5373
2785,1617
2786,366
2787,5742
2788,1884
2789,5013
2790,5452
2791,3084
2792,3356
2793,3392
2794,527
2795,7795
2796,2835
2797,4798
2798,570
2799,4399
2800,419
2801,7850
2802,5089
2803,4679
2804,4367
2805,6572
2806,1548
2807,2504
2808,6397
2809,1584
2810,8037
2811,1645
2812,5116
2813,473
2814,276
2815,5442
2816,6024
2817,3173
2818,4477
2819,9128
2820,956
2821,1347
2822,2232
2823,6283
2824,4968
2825,6515
2826,8514
2827,6371
2828,131
2829,7005
2830,6626
2831,4840
2832,7010
2833,2932
2834,6287
2835,9978
2836,8201
2837,348
2838,192
2839,5839
2840,9345
2841,7162
2842,963
2843,4654
2844,9675
2845,5819
2846,3826
2847,523
2848,2420
2849,8728
2850,6738
2851,8260
2852,8378
2853,3560
2854,9038
2855,252
2856,654
2857,6118
2858,4789
2859,2438
2860,3434
2861,5749
2862,1711
2863,7364
2864,3237
2865,5281
2866,2693
2867,320
2868,9973
2869,3415
2870,1650
2871,7596
2872,8580
2873,296
2874,5812
2875,1957
2876,8389
2877,3738
2878,5159
2879,2973
2880,3929
2881,1760
2882,4900
2883,840
2884,2622
2885,7820
2886,22
2887,5191
2888,4615
2889,6722
2890,1214
2891,1364
2892,2065
2893,5102
2894,104
2895,2861
2896,6325
2897,1416
2898,8477
2899,2468
2900,8666
2901,5942
2902,4682
2903,5846
2904,7005
2905,2163
2906,4480
2907,6059
2908,4707
2909,3151
2910,1245
2911,6238
2912,5630
2913,1832
2914,9548
2915,1613
2916,4255
2917,4455
2918,6856
2919,5347
2920,1227
2921,6158
2922,6951
2923,20
2924,8064
2925,3296
2926,2533
2927,105
2928,8137
2929,5633
2930,5102
2931,6381
2932,5361
2933,9488
2934,32
2935,9318
2936,469
2937,4482
2938,1695
2939,8200
2940,7565
2941,7138
2942,3803
2943,1655
2944,1708
2945,3509
2946,1328
2947,1291
2948,3797
2949,9026
2950,2124
2951,2857
2952,2273
2953,8338
2954,2295
2955,6784
2956,2798
2957,8260
2958,3406
2959,5761
2960,714
2961,1077
2962,5167
2963,754
2964,3857
2965,9774
2966,428
2967,6324
2968,1155
2969,5054
2970,7786
2971,1124
2972,2458
2973,169
2974,1001
2975,2911
2976,6522
2977,209
2978,6489
2979,6554
2980,8329
2981,5716
2982,7627
2983,4977
2984,1409
2985,9414
2986,7605
2987,8766
2988,356
2989,2081
2990,4650
2991,540
2992,5200
2993,8667
2994,1338
2995,5788
2996,8979
2997,4983
2998,9510
2999,3064
3000,1424
3001,2221
3002,375
3003,6311
3004,370
3005,4718
3006,7455
3007,1584
3008,3537
3009,3123
3010,4111
3011,1122
3012,8723
3013,1174
3014,9915
3015,6851
3016,6932
3017,9923
3018,6075
3019,9047
3020,1385
3021,3776
3022,6339
3023,1348
3024,8450
3025,9867
3026,6342
3027,419
3028,2110
3029,227
3030,5670
3031,8090
3032,6580
3033,409
3034,991
3035,6744
3036,3310
3037,1880
3038,6997
3039,1600
3040,1928
3041,6755
3042,6107
3043,1914
3044,1338
3045,8974
3046,3685
3047,3206
3048,7314
3049,2641
3050,3728
3051,7747
3052,4790
3053,2056
3054,6065
3055,4671
3056,889
3057,2221
3058,1275
3059,623
3060,123
3061,4778
3062,3749
3063,5073
3064,5494
3065,6282
3066,2923
3067,8608
3068,2614
3069,7984
3070,2675
3071,2009
3072,2744
3073,1690
3074,7219
3075,7355
3076,3559
3077,6854
3078,1154
3079,6660
3080,5667
3081,9190
3082,2188
3083,5418
3084,3267
3085,5329
3086,5098
3087,9350
3088,1420
3089,1050
3090,65
3091,7272
3092,3682
3093,7605
3094,5033
3095,2807
3096,2750
3097,8118
3098,593
3099,5127
3100,2337
3101,5212
3102,6753
3103,6977
3104,6137
3105,751
3106,561
3107,141
3108,6561
3109,2246
3110,5448
3111,2179
3112,2509
3113,8972
3114,5911
3115,2419
3116,4999
3117,3395
3118,1159
3119,2113
3120,5284
3121,3289
3122,6704
3123,3813
3124,1706
3125,4603
3126,27
3127,7970
3128,2037
3129,1975
3130,1259
3131,5493
3132,4792
3133,3750
3134,7943
3135,3024
3136,7970
3137,1146
3138,6539
3139,8936
3140,5313
3141,9508
3142,7217
3143,2620
3144,235
3145,4698
3146,2185
3147,9543
3148,7498
3149,8519
3150,6720
3151,7576
3152,664
3153,8115
3154,784
3155,9664
3156,9676
3157,8596
3158,1220
3159,4059
3160,9987
3161,7221
3162,5007
3163,402
3164,4386
3165,5174
3166,4174
3167,7328
3168,3211
3169,5092
3170,3931
3171,1140
3172,7503
3173,9930
3174,8019
3175,423
3176,1411
3177,5160
3178,1130
3179,1854
3180,998
3181,1588
3182,7933
3183,7170
3184,4849
3185,8015
3186,7497
3187,207
3188,5791
3189,9337
3190,7547
3191,7993
3192,2335
3193,9302
3194,9223
3195,2054
3196,8248
3197,755
3198,2588
3199,3879
3200,2541
3201,8116
3202,8807
3203,2888
3204,7378
3205,1728
3206,1400
3207,1451
3208,478
3209,4159
3210,8466
3211,5920
3212,9520
3213,1490
3214,167
3215,2985
3216,5302
3217,1557
3218,2099
3219,2331
3220,4812
3221,737
3222,1623
3223,6278
3224,2226
3225,5908
3226,5194
3227,3080
3228,7298
3229,8693
3230,9547
3231,7327
3232,7440
3233,9058
3234,5609
3235,4590
3236,7443
3237,44
3238,4582
3239,2850
3240,2051
3241,4342
3242,9978
3243,7045
3244,882
3245,8506
3246,5236
3247,9459
3248,9664
3249,621
3250,5446
3251,9963
3252,2522
3253,1940
3254,8050
3255,536
3256,2980
3257,6342
3258,1503
3259,5921
3260,7943
3261,1348
3262,5089
3263,4670
3264,7867
3265,4535
3266,4376
3267,2620
3268,6761
3269,6952
3270,2311
3271,722
3272,2618
3273,8902
3274,9816
3275,3733
3276,1156
3277,9843
3278,9710
3279,3385
3280,9143
3281,4864
3282,1227
3283,4697
3284,5730
3285,714
3286,6179
3287,7512
3288,9788
3289,453
3290,6800
3291,8985
3292,8688
3293,3545
3294,1240
3295,5261
3296,5655
3297,2778
3298,9676
3299,4859
3300,7116
3301,4220
3302,7474
3303,5220
3304,6077
3305,6037
3306,9429
3307,4295
3308,4670
3309,2405
3310,1067
3311,4978
3312,3426
3313,4485
3314,3192
3315,5163
3316,6732
3317,7292
3318,738
3319,9070
3320,5250
3321,5864
3322,3636
3323,2184
3324,5220
3325,1499
3326,2006
3327,1875
3328,44
3329,4259
3330,9981
3331,7922
3332,9622
3333,542
3334,7711
3335,9920
3336,6497
3337,8333
3338,8634
3339,7476
3340,5079
3341,4489
3342,4309
3343,8504
3344,4074
3345,1300
3346,3463
3347,1498
3348,4383
3349,6066
3350,9510
3351,2194
3352,9375
3353,3511
3354,9091
3355,1397
3356,8092
3357,3890
3358,5077
3359,8570
3360,9377
3361,8298
3362,8291
3363,7163
3364,5341
3365,3240
3366,9878
3367,5214
3368,7057
3369,3382
3370,77
3371,1828
3372,5991
3373,2390
3374,2579
3375,1649
3376,1750
3377,9366
3378,6990
3379,4270
3380,5796
3381,1122
3382,5657
3383,8988
3384,1275
3385,3179
3386,5845
3387,1242
3388,7807
3389,790
3390,4588
3391,5592
3392,7710
3393,1992
3394,8742
3395,2204
3396,201
3397,401
3398,4511
3399,9381
3400,1107
3401,9318
3402,9240
3403,3567
3404,343
3405,1028
3406,1004
3407,6151
3408,5599
3409,8818
3410,1559
3411,1087
3412,4642
3413,710
3414,9858
3415,3907
3416,8541
3417,9658
3418,2178
3419,6141
3420,1430
3421,7504
3422,9426
3423,2774
3424,8204
3425,8516
3426,2766
3427,5871
3428,83
3429,1506
3430,1362
3431,5823
3432,3871
3433,359
3434,1665
3435,8717
3436,9327
3437,2252
3438,9466
3439,2704
3440,1100
3441,336
3442,2248
3443,1060
3444,4546
3445,2773
3446,3706
3447,6529
3448,2334
3449,8286
3450,6434
3451,8183
3452,4280
3453,7960
3454,2161
3455,5068
3456,1427
3457,1591
3458,7395
3459,2490
3460,4659
3461,4657
3462,4935
3463,5826
3464,6286
3465,4033
3466,8498
3467,6501
3468,5158
3469,7605
3470,8756
3471,3285
3472,1142
3473,3449
3474,8043
3475,9271
3476,1227
3477,4951
3478,6311
3479,4316
3480,3989
3481,6015
3482,2558
3483,3728
3484,5470
3485,8548
3486,4576
3487,5314
3488,8122
3489,2711
3490,5261
3491,3429
3492,7392
3493,1496
3494,646
3495,7495
3496,88
3497,2874
3498,9250
3499,416
3500,1077
3501,8327
3502,8882
3503,3293
3504,6021
3505,2692
3506,5223
3507,6766
3508,5894
3509,6277
3510,4930
3511,4316
3512,5019
3513,2036
3514,92
3515,3408
3516,2368
3517,9822
3518,439
3519,3167
3520,8138
3521,2222
3522,9061
3523,7722
3524,3
3525,6751
3526,8663
3527,9590
3528,8260
3529,1036
3530,729
3531,2694
3532,8579
3533,9818
3534,1836
3535,482
3536,3440
3537,5913
3538,5668
3539,1634
3540,778
3541,2710
3542,7107
3543,4235
3544,8808
3545,7157
3546,8645
3547,8286
3548,6133
3549,4797
3550,4430
3551,1709
3552,4267
3553,1012
3554,4321
3555,1439
3556,5235
3557,381
3558,7299
3559,3222
3560,123
3561,446
3562,5343
3563,1535
3564,2953
3565,1639
3566,6058
3567,2186
3568,8512
3569,4272
3570,1322
3571,699
3572,9136
3573,5443
3574,5763
3575,1360
3576,3379
3577,1658
3578,7890
3579,6467
3580,3413
3581,7882
3582,8749
3583,3602
3584,8404
3585,512
3586,7706
3587,2158
3588,6857
3589,6506
3590,7920
3591,4625
3592,2404
3593,809
3594,8331
3595,9411
3596,3279
3597,8581
3598,9204
3599,9166
3600,2684
3601,2242
3602,2496
3603,1216
3604,8016
3605,7058
3606,1336
3607,8098
3608,4164
3609,2972
3610,1401
3611,2023
3612,186
3613,3179
3614,9276
3615,9399
3616,2621
3617,5466
3618,409
3619,653
3620,2428
3621,6174
3622,7271
3623,7917
3624,9240
3625,676
3626,7767
3627,4761
3628,1356
3629,4061
3630,5379
3631,1766
3632,5885
3633,2070
3634,6800
3635,3019
3636,9953
3637,4301
3638,3483
3639,4746
3640,4005
3641,770
3642,4516
3643,3298
3644,2377
3645,1722
3646,5572
3647,2004
3648,863
3649,1162
3650,9220
3651,1972
3652,7765
3653,7362
3654,6849
3655,6803
3656,2175
3657,1911
3658,91
3659,7531
3660,1080
3661,6725
3662,669
3663,5450
3664,4378
3665,7621
3666,2978
3667,9138
3668,1276
3669,6380
3670,5
3671,6720
3672,3147
3673,5268
3674,6473
3675,1836
3676,781
3677,8703
3678,7483
3679,6672
3680,2786
3681,8968
3682,6533
3683,9901
3684,9707
3685,509
3686,7364
3687,2875
3688,1856
3689,8618
3690,6269
3691,1935
3692,6300
3693,3847
3694,4843
3695,801
3696,4604
3697,2230
3698,7068
3699,8574
3700,2104
3701,9429
3702,1757
3703,9020
3704,945
3705,1067
3706,1042
3707,3452
3708,3372
3709,4545
3710,3002
3711,2085
3712,1613
3713,5261
3714,7571
3715,6959
3716,3352
3717,4679
3718,5978
3719,76
3720,7411
3721,6518
3722,8406
3723,9854
3724,7424
3725,7931
3726,9654
3727,757
3728,410
3729,849
3730,711
3731,135
3732,814
3733,3746
3734,4970
3735,4533
3736,9692
3737,9470
3738,358
3739,2700
3740,7454
3741,8296
3742,2106
3743,8201
3744,6281
3745,8033
3746,389
3747,4401
3748,3121
3749,1401
3750,6298
3751,240
3752,1537
3753,9106
3754,8670
3755,5744
3756,3115
3757,2872
3758,3300
3759,1676
3760,7517
3761,6206
3762,8379
3763,3061
3764,6806
3765,9323
3766,630
3767,1269
3768,791
3769,6165
3770,2156
3771,98
3772,1356
3773,1468
3774,3985
3775,3941
3776,4829
3777,7514
3778,5877
3779,7756
3780,3392
3781,1897
3782,3916
3783,4781
3784,7106
3785,5959
3786,2061
3787,7260
3788,1366
3789,5030
3790,3198
3791,1199
3792,1821
3793,7110
3794,145
3795,863
3796,503
3797,3078
3798,8936
3799,2354
3800,1352
3801,1848
3802,8702
3803,5975
3804,6126
3805,9734
3806,4281
3807,2273
3808,2706
3809,5554
3810,522
3811,8520
3812,7869
3813,6018
3814,3639
3815,8540
3816,7165
3817,7195
3818,1948
3819,3563
3820,7353
3821,9389
3822,8749
3823,389
3824,8321
3825,144
3826,3375
3827,3023
3828,585
3829,8861
3830,3768
3831,501
3832,7591
3833,3296
3834,6163
3835,5555
3836,4907
3837,8460
3838,616
3839,9589
3840,5535
3841,1776
3842,876
3843,6925
3844,8511
3845,8841
3846,3957
3847,405
3848,3867
3849,712
3850,8993
3851,9782
3852,5579
3853,8933
3854,3032
3855,5432
3856,7730
3857,7972
3858,9342
3859,6059
3860,2293
3861,4679
3862,3757
3863,1846
3864,366
3865,7828
3866,8003
3867,9405
3868,3564
3869,7177
3870,4296
3871,6328
3872,813
3873,3581
3874,1859
3875,4706
3876,8303
3877,9608
3878,5341
3879,9920
3880,9540
3881,486
3882,9462
3883,5315
3884,4340
3885,5271
3886,5574
3887,2094
3888,9863
3889,1035
3890,3847
3891,6924
3892,9123
3893,1005
3894,1217
3895,2108
3896,706
3897,3309
3898,518
3899,2991
3900,1752
3901,5106
3902,8608
3903,6356
3904,676
3905,9984
3906,5687
3907,5105
3908,8485
3909,1718
3910,4711
3911,1748
3912,1151
3913,3803
3914,2449
3915,8298
3916,4653
3917,2475
3918,3425
3919,6801
3920,1945
3921,8620
3922,8288
3923,9609
3924,58
3925,9702
3926,443
3927,9361
3928,1517
3929,3682
3930,8372
3931,4351
3932,2920
3933,8401
3934,6056
3935,3119
3936,203
3937,5009
3938,2944
3939,7328
3940,6856
3941,3804
3942,971
3943,5674
3944,3076
3945,8497
3946,5420
3947,5605
3948,6862
3949,8775
3950,1776
3951,5559
3952,8607
3953,2255
3954,9667
3955,4076
3956,8947
3957,7866
3958,6643
3959,9563
3960,5879
3961,3435
3962,3525
3963,1958
3964,6003
3965,141
3966,55
3967,722
3968,3579
3969,5992
3970,4278
3971,4856
3972,6704
3973,3121
3974,6705
3975,1067
3976,4332
3977,5711
3978,366
3979,2842
3980,1262
3981,9333
3982,571
3983,2265
3984,6354
3985,5085
3986,7815
3987,9019
3988,4053
3989,1217
3990,5314
3991,1027
3992,1512
3993,368
3994,9074
3995,8556
3996,3730
3997,7567
3998,4311
3999,2852
4000,2395
4001,6350
4002,8706
4003,4368
4004,5110
4005,9389
4006,6481
4007,7949
4008,8575
4009,7134
4010,414
4011,7123
4012,3014
4013,9004
4014,6202
4015,3166
4016,1866
4017,8029
4018,2628
4019,7408
4020,5737
4021,7940
4022,94
4023,5489
4024,775
4025,7290
4026,2641
4027,5624
4028,9853
4029,382
4030,3439
4031,1087
4032,2884
4033,7274
4034,2538
4035,6818
4036,178
4037,6488
4038,1316
4039,5928
4040,6868
4041,4997
4042,1526
4043,4294
4044,7229
4045,9573
4046,4277
4047,9632
4048,6462
4049,2551
4050,9601
4051,8177
4052,9847
4053,3146
4054,9376
4055,5964
4056,668
4057,8624
4058,219
4059,3380
4060,9147
4061,2450
4062,8503
4063,3817
4064,4221
4065,500
4066,455
4067,1892
4068,8267
4069,7995
4070,4208
4071,5270
4072,7684
4073,380
4074,6957
4075,1708
4076,2812
4077,9751
4078,9620
4079,917
4080,8870
4081,1731
4082,9832
4083,1766
4084,8790
4085,3339
4086,5232
4087,8894
4088,8368
4089,9338
4090,6169
4091,6310
4092,7413
4093,7331
4094,5319
4095,5628
4096,1919
4097,9381
4098,7202
4099,784
4100,2298
4101,1645
4102,9070
4103,3053
4104,1366
4105,6604
4106,8331
4107,5452
4108,5226
4109,9642
4110,735
4111,8630
4112,9692
4113,5354
4114,7248
4115,4585
4116,462
4117,3024
4118,1719
4119,301
4120,2923
4121,9409
4122,6609
4123,9335
4124,8706
4125,9978
4126,3384
4127,7918
4128,4434
4129,9508
4130,353
4131,3420
4132,7911
4133,7638
4134,4567
4135,2550
4136,8435
4137,1371
4138,104
4139,7584
4140,9888
4141,7350
4142,878
4143,3963
4144,6933
4145,355
4146,5841
4147,7313
4148,3784
4149,2560
4150,2107
4151,9634
4152,3556
4153,428
4154,8797
4155,4415
4156,875
4157,574
4158,1408
4159,2743
4160,4861
4161,2553
4162,8622
4163,2929
4164,73
4165,7567
4166,8577
4167,5545
4168,4050
4169,1860
4170,9564
4171,7198
4172,4310
4173,9604
4174,6985
4175,4300
4176,1548
4177,3143
4178,5203
4179,9365
4180,1468
4181,4771
4182,582
4183,389
4184,1364
4185,8995
4186,2819
4187,5014
4188,5559
4189,7928
4190,2856
4191,6209
4192,8168
4193,3501
4194,2479
4195,5014
4196,9240
4197,2719
4198,2662
4199,5550
4200,8012
4201,9628
4202,6831
4203,3823
4204,1491
4205,2827
4206,745
4207,1072
4208,8055
4209,4509
4210,527
4211,8894
4212,7249
4213,2178
4214,1614
4215,9486
4216,7618
4217,7791
4218,1597
4219,5027
4220,7119
4221,3310
4222,9336
4223,3378
4224,2268
4225,7879
4226,766
4227,277
4228,9661
4229,1310
4230,365
4231,125
4232,4761
4233,8477
4234,7625
4235,6795
4236,2688
4237,3139
4238,1988
4239,6369
4240,3918
4241,253
4242,7067
4243,2788
4244,5888
4245,1460
4246,7821
4247,660
4248,2695
4249,39
4250,882
4251,8160
4252,9243
4253,7690
4254,4441
4255,3364
4256,1409
4257,4527
4258,3458
4259,4660
4260,3840
4261,1253
4262,4445
4263,1949
4264,1680
4265,8286
4266,499
4267,5882
4268,5716
4269,8053
4270,8068
4271,4629
4272,6778
4273,6719
4274,2912
4275,9438
4276,7633
4277,6225
4278,6570
4279,8305
4280,7146
4281,2275
4282,2025
4283,8547
4284,1106
4285,660
4286,6513
4287,3165
4288,5550
4289,62
4290,2291
4291,9004
4292,5304
4293,1851
4294,8576
4295,1592
4296,5258
4297,2247
4298,6835
4299,7891
4300,6648
4301,312
4302,15
4303,2645
4304,611
4305,6332
4306,4518
4307,3206
4308,2059
4309,4242
4310,8909
4311,6395
4312,1700
4313,4348
4314,3676
4315,133
4316,2908
4317,9810
4318,4810
4319,7670
4320,3756
4321,2715
4322,136
4323,3957
4324,4142
4325,7640
4326,6717
4327,7508
4328,6622
4329,1329
4330,8082
4331,5600
4332,5347
4333,1284
4334,3615
4335,632
4336,2336
4337,4827
4338,8406
4339,8258
4340,1462
4341,1278
4342,7869
4343,2331
4344,3421
4345,3881
4346,5618
4347,7294
4348,8642
4349,8590
4350,571
4351,1350
4352,5267
4353,190
4354,7163
4355,3367
4356,3161
4357,9012
4358,972
4359,4970
4360,2613
4361,8115
4362,4057
4363,519
4364,4398
4365,7570
4366,2794
4367,2856
4368,746
4369,5716
4370,1158
4371,3659
4372,4699
4373,6189
4374,5700
4375,7561
4376,5084
4377,4578
4378,4931
4379,8677
4380,3324
4381,5680
4382,1483
4383,3799
4384,3962
4385,4575
4386,1907
4387,8121
4388,4498
4389,7128
4390,5429
4391,7137
4392,870
4393,7429
4394,174
4395,5665
4396,8481
4397,4393
4398,6234
4399,4235
4400,4808
4401,8592
4402,496
4403,1049
4404,1650
4405,3063
4406,8329
4407,4188
4408,8569
4409,687
4410,9831
4411,4436
4412,2994
4413,6686
4414,4452
4415,2495
4416,1129
4417,5735
4418,5736
4419,2309
4420,240
4421,9003
4422,6160
4423,5059
4424,3050
4425,176
4426,3611
4427,5558
4428,4995
4429,2209
4430,4598
4431,2043
4432,5363
4433,822
4434,4202
4435,2500
4436,450
4437,5685
4438,6436
4439,2206
4440,5934
4441,9769
4442,3062
4443,7921
4444,9178
4445,8610
4446,8365
4447,39
4448,7161
4449,1309
4450,82
4451,1521
4452,7340
4453,4118
4454,2917
4455,9366
4456,1609
4457,571
4458,982
4459,685
4460,7901
4461,5635
4462,6694
4463,1438
4464,658
4465,5854
4466,7358
4467,9892
4468,3028
4469,9230
4470,1613
4471,5653
4472,1104
4473,9927
4474,5736
4475,9525
4476,9967
4477,915
4478,254
4479,8615
4480,5394
4481,5018
4482,4746
4483,2854
4484,2702
4485,8880
4486,7436
4487,8579
4488,9178
4489,3374
4490,7897
4491,5808
4492,3878
4493,3446
4494,1618
4495,9933
4496,6350
4497,449
4498,8947
4499,0
4500,6799
4501,8571
4502,205
4503,1994
4504,8186
4505,5346
4506,1798
4507,2840
4508,4471
4509,9994
4510,206
4511,1063
4512,3803
4513,3893
4514,2358
4515,9372
4516,4253
4517,6625
4518,5133
4519,6338
4520,1333
4521,6658
4522,3867
4523,6117
4524,1703
4525,4114
4526,6609
4527,7391
4528,2735
4529,9142
4530,5248
4531,7713
4532,2972
4533,2739
4534,5002
4535,3813
4536,3154
4537,5216
4538,5254
4539,5729
4540,58
4541,6398
4542,6455
4543,2575
4544,7773
4545,5510
4546,79
4547,8410
4548,2018
4549,7617
4550,3408
4551,1403
4552,9988
4553,9038
4554,5700
4555,9381
4556,103
4557,8575
4558,3661
4559,4334
4560,1980
4561,2549
4562,5375
4563,47
4564,9315
4565,5998
4566,5245
4567,510
4568,2160
4569,7579
4570,1249
4571,4794
4572,5121
4573,375
4574,6448
4575,7926
4576,1792
4577,7989
4578,1742
4579,506
4580,3204
4581,9049
4582,8877
4583,9350
4584,7228
4585,9674
4586,5804
4587,1032
4588,7135
4589,3622
4590,1214
4591,864
4592,1965
4593,9063
4594,6807
4595,3826
4596,6315
4597,8468
4598,2158
4599,7676
4600,3229
4601,1019
4602,2224
4603,5369
4604,1844
4605,6333
4606,9618
4607,5317
4608,6058
4609,8299
4610,5705
4611,6002
4612,4348
4613,5040
4614,4605
4615,1946
4616,2552
4617,6574
4618,9419
4619,6310
4620,9110
4621,1278
4622,6922
4623,2206
4624,6908
4625,3154
4626,4320
4627,7378
4628,1020
4629,5502
4630,3414
4631,4952
4632,1793
4633,4662
4634,6217
4635,1527
4636,666
4637,8377
4638,1843
4639,2532
4640,7110
4641,5647
4642,8697
4643,5675
4644,3009
4645,9406
4646,2870
4647,544
4648,94
4649,5523
4650,7385
4651,3654
4652,597
4653,496
4654,4890
4655,1472
4656,3966
4657,2609
4658,1058
4659,9462
4660,5967
4661,9379
4662,5899
4663,9867
4664,691
4665,950
4666,1334
4667,1612
4668,284
4669,306
4670,5452
4671,2475
4672,4426
4673,8089
4674,4743
4675,4573
4676,2236
4677,7356
4678,5170
4679,8848
4680,8630
4681,2848
4682,606
4683,3009
4684,9956
4685,4386
4686,1206
4687,4126
4688,9406
4689,217
4690,229
4691,3111
4692,252
4693,6539
4694,183
4695,602
4696,172
4697,2867
4698,4045
4699,7168
4700,1490
4701,81
4702,293
4703,5938
4704,2127
4705,4226
4706,9002
4707,3711
4708,8869
4709,9329
4710,9447
4711,8450
4712,1577
4713,958
4714,5586
4715,3056
4716,3802
4717,5758
4718,2870
4719,751
4720,2434
4721,388
4722,641
4723,8398
4724,1226
4725,351
4726,7120
4727,9392
4728,9587
4729,9475
4730,888
4731,4010
4732,2258
4733,9820
4734,1591
4735,3296
4736,6204
4737,8737
4738,3929
4739,1147
4740,771
4741,4389
4742,95
4743,6062
4744,5295
4745,36
4746,1661
4747,3977
4748,8080
4749,4348
4750,7171
4751,4285
4752,1362
4753,2537
4754,3935
4755,288
4756,4498
4757,3878
4758,176
4759,1892
4760,1233
4761,7616
4762,3998
4763,6692
4764,9895
4765,1341
4766,9320
4767,46
4768,58
4769,8542
4770,350
4771,2599
4772,9598
4773,6833
4774,9025
4775,7979
4776,2479
4777,9114
4778,999
4779,4692
4780,5917
4781,1282
4782,2307
4783,8318
4784,7447
4785,9392
4786,4581
4787,6328
4788,2236
4789,7112
4790,5870
4791,6109
4792,6509
4793,209
4794,8342
4795,8500
4796,7191
4797,1692
4798,5442
4799,5108
4800,32
4801,2177
4802,6384
4803,6364
4804,5264
4805,2348
4806,3524
4807,1154
4808,1538
4809,9464
4810,8600
4811,2859
4812,2538
4813,5690
4814,160
4815,6027
4816,1049
4817,2530
4818,9884
4819,29
4820,7631
4821,6974
4822,8865
4823,2404
4824,2528
4825,7951
4826,8954
4827,4227
4828,6267
4829,8239
4830,5595
4831,8682
4832,8807
4833,8723
4834,8519
4835,1170
4836,5934
4837,6318
4838,3938
4839,4892
4840,7215
4841,6743
4842,7833
4843,404
4844,1422
4845,5324
4846,2896
4847,5708
4848,5471
4849,5766
4850,5516
4851,8102
4852,6595
4853,1774
4854,5811
4855,9025
4856,2738
4857,7617
4858,9233
4859,4632
4860,1962
4861,1888
4862,4637
4863,4392
4864,2006
4865,2267
4866,6075
4867,2785
4868,3571
4869,1056
4870,5986
4871,3614
4872,7199
4873,6078
4874,2128
4875,9688
4876,1538
4877,398
4878,3597
4879,776
4880,3122
4881,1764
4882,1678
4883,7068
4884,1601
4885,595
4886,5339
4887,6572
4888,3530
4889,6527
4890,5411
4891,1981
4892,2909
4893,2167
4894,6638
4895,981
4896,1590
4897,1282
4898,1204
4899,176
4900,3924
4901,8568
4902,140
4903,6867
4904,1049
4905,6981
4906,2215
4907,2879
4908,1182
4909,9754
4910,1790
4911,2537
4912,9353
4913,3733
4914,2472
4915,3879
4916,1681
4917,2834
4918,6993
4919,765
4920,401
4921,2546
4922,3784
4923,2808
4924,8763
